timestamp,PC,PCD,CH_data
1637046994607,38,17,28376 35443 26367 32171 32872 156 32781 37
1637046994606,39,1,28376 35443 26370 32173 32875 152 32783 39
1637046994607,40,30,28376 35443 26374 32176 32875 148 32784 42
1637046994608,41,79,28376 35443 26378 32179 32872 144 32786 44
1637046994609,42,0,28376 35443 26383 32182 32866 139 32788 46
1637046994608,43,3,28376 35443 26389 32185 32857 135 32790 49
1637046994609,44,0,28376 35443 26394 32189 32846 131 32791 51
1637046994608,45,0,28376 35443 26400 32192 32832 126 32791 52
1637046994609,46,0,28376 35443 26406 32195 32815 122 32792 54
1637046994610,47,0,28376 35443 26413 32199 32797 117 32792 55
1637046994610,48,0,28376 35443 26420 32202 32777 112 32791 57
1637046994610,49,0,28376 35443 26427 32206 32756 108 32790 57
1637046994610,50,0,28376 35443 26434 32209 32734 103 32788 58
1637046994610,51,0,28376 35443 26440 32213 32712 98 32786 58
1637046994610,52,0,28376 35443 26447 32216 32692 94 32784 59
1637046994610,53,0,28376 35443 26453 32220 32674 89 32781 58
1637046994611,54,17,28376 35443 26460 32223 32659 85 32778 58
1637046994611,55,1,28376 35443 26466 32227 32648 81 32776 57
1637046994611,56,10,28376 35443 26472 32230 32642 77 32773 56
1637046994613,57,79,28376 35443 26478 32233 32640 73 32771 55
1637046994613,58,0,28376 35443 26484 32237 32643 69 32769 54
1637046994613,59,4,28376 35443 26489 32240 32648 65 32768 52
1637046994613,60,0,28376 35443 26494 32243 32656 62 32768 50
1637046994613,61,0,28376 35443 26500 32246 32665 59 32768 48
1637046994613,62,0,28376 35443 26505 32249 32673 56 32768 46
1637046994615,63,0,28376 35443 26511 32252 32681 53 32769 44
1637046994615,0,111,28376 35443 26517 32256 32686 51 32771 42
1637046994615,1,65,28376 35443 26522 32259 32689 49 32773 39
1637046994615,2,177,28376 35443 26528 32263 32689 47 32776 37
1637046994615,3,25,28376 35443 26534 32267 32687 45 32779 34
1637046994615,4,250,28376 35443 26541 32270 32684 44 32781 31
1637046994615,5,139,28376 35443 26547 32274 32680 43 32784 29
1637046994615,6,85,28376 35443 26554 32278 32676 42 32787 26
1637046994615,7,1,28376 35443 26560 32281 32673 41 32789 24
1637046994615,8,30,28376 35443 26567 32285 32673 41 32790 21
1637046994648,9,77,28376 35443 26574 32289 32676 41 32792 19
1637046994648,10,0,28376 35443 26581 32293 32683 41 32793 16
1637046994648,11,1,28376 35443 26588 32297 32693 42 32794 14
1637046994649,12,0,28376 35443 26595 32301 32707 43 32795 12
1637046994650,13,0,28376 35443 26600 32305 32724 44 32797 10
1637046994649,14,0,28376 35443 26605 32309 32744 45 32798 8
1637046994650,15,2,28376 35443 26610 32313 32766 46 32800 6
1637046994649,16,100,28376 35443 26616 32316 32789 48 32803 4
1637046994650,17,97,28376 35443 26621 32320 32814 49 32806 3
1637046994649,18,49,28376 35443 26627 32324 32840 51 32809 2
1637046994652,19,25,28376 35443 26632 32327 32865 53 32812 0
1637046994652,20,58,28376 35443 26637 32330 32890 56 32816 0
1637046994652,21,153,28376 35443 26643 32333 32915 58 32819 0
1637046994708,22,85,28376 35443 26648 32335 32939 60 32823 0
1637046994708,23,1,28376 35443 26652 32336 32962 63 32825 0
1637046994708,24,30,28376 35443 26655 32335 32985 65 32828 0
1637046994709,25,77,28376 35443 26654 32334 33006 67 32829 0
1637046994710,26,0,28376 35443 26652 32331 33026 70 32830 0
1637046994709,27,2,28376 35443 26646 32327 33046 72 32831 0
1637046994710,28,0,28376 35443 26638 32321 33064 74 32831 0
1637046994709,29,0,28376 35443 26628 32314 33081 77 32830 0
1637046994710,30,0,28376 35443 26616 32304 33097 79 32829 0
1637046994711,31,0,28376 35443 26600 32294 33111 81 32827 0
1637046994711,32,0,28376 35443 26582 32282 33124 83 32825 0
1637046994711,33,0,28376 35443 26562 32269 33135 85 32823 0
1637046994711,34,0,28376 35443 26539 32255 33143 87 32820 1
1637046994712,35,0,28376 35443 26514 32240 33148 88 32816 2
1637046994712,36,0,28376 35443 26488 32225 33149 90 32813 4
1637046994712,37,0,28376 35443 26461 32209 33146 92 32809 5
1637046994753,38,17,28376 35443 26433 32193 33139 93 32805 6
1637046994753,39,1,28376 35443 26407 32177 33127 94 32800 8
1637046994753,40,30,28376 35443 26380 32161 33110 96 32795 9
1637046994755,41,79,28376 35443 26353 32145 33088 97 32790 11
1637046994755,42,0,28376 35443 26326 32130 33062 99 32784 12
1637046994755,43,3,28376 35443 26299 32115 33033 100 32779 14
1637046994756,44,0,28376 35443 26273 32100 33000 102 32774 16
1637046994756,45,0,28376 35443 26247 32085 32964 103 32769 18
1637046994756,46,0,28376 35443 26223 32071 32927 105 32765 19
1637046994798,47,0,28376 35443 26200 32058 32889 107 32760 21
1637046994798,48,0,28376 35443 26178 32046 32850 109 32756 23
1637046994798,49,0,28376 35443 26158 32035 32812 111 32752 25
1637046994798,50,0,28376 35443 26138 32024 32776 114 32749 27
1637046994800,51,0,28376 35443 26120 32015 32743 117 32745 28
1637046994801,52,0,28376 35443 26103 32006 32712 120 32742 30
1637046994800,53,0,28376 35443 26088 31998 32683 124 32740 32
1637046994801,54,17,28376 35443 26074 31991 32659 128 32737 34
1637046994800,55,1,28376 35443 26062 31985 32638 132 32735 35
1637046994801,56,10,28376 35443 26051 31980 32622 137 32733 37
1637046994802,57,79,28376 35443 26041 31975 32610 142 32731 38
1637046994802,58,0,28376 35443 26032 31971 32601 147 32729 40
1637046994802,59,4,28376 35443 26024 31968 32596 152 32728 41
1637046994843,60,0,28376 35443 26018 31965 32594 158 32727 42
1637046994843,61,0,28376 35443 26013 31963 32593 164 32726 43
1637046994843,62,0,28376 35443 26008 31961 32595 170 32725 44
1637046994845,63,0,28376 35443 26005 31959 32597 176 32724 45
1637046994845,0,111,28376 35443 26002 31958 32600 182 32725 46
1637046994845,1,65,28376 35443 26000 31956 32603 188 32725 47
1637046994845,2,177,28376 35443 25998 31955 32605 195 32726 47
1637046994845,3,25,28376 35443 25997 31955 32607 201 32728 48
1637046994845,4,250,28376 35443 25996 31955 32608 207 32729 48
1637046994845,5,139,28376 35443 25997 31955 32608 212 32732 48
1637046994847,6,85,28376 35443 25998 31956 32606 218 32734 48
1637046994847,7,1,28376 35443 26000 31957 32604 223 32738 48
1637046994847,8,30,28376 35443 26002 31958 32601 228 32741 47
1637046994889,9,77,28376 35443 26005 31960 32597 232 32745 47
1637046994889,10,0,28376 35443 26008 31962 32592 236 32749 47
1637046994889,11,1,28376 35443 26012 31964 32588 240 32753 46
1637046994890,12,0,28376 35443 26016 31967 32583 243 32757 45
1637046994891,13,0,28376 35443 26021 31969 32579 245 32762 45
1637046994890,14,0,28376 35443 26027 31972 32576 247 32766 44
1637046994891,15,2,28376 35443 26033 31976 32573 249 32770 43
1637046994890,16,98,28376 35443 26039 31979 32571 250 32774 42
1637046994891,17,97,28376 35443 26045 31983 32571 250 32778 41
1637046994890,18,49,28376 35443 26052 31987 32571 250 32782 40
1637046994921,19,25,28376 35443 26059 31991 32573 249 32785 39
1637046994921,20,58,28376 35443 26067 31995 32576 248 32788 38
1637046994921,21,156,28376 35443 26073 32000 32581 246 32790 37
1637046994921,22,85,28376 35443 26079 32004 32588 244 32791 36
1637046994921,23,1,28376 35443 26084 32008 32596 242 32792 35
1637046994921,24,30,28376 35443 26090 32013 32605 238 32793 34
1637046994921,25,77,28376 35443 26097 32017 32616 235 32792 33
1637046994921,26,0,28376 35443 26103 32022 32627 231 32791 32
1637046994921,27,2,28376 35443 26108 32026 32640 227 32790 31
1637046994937,28,0,28376 35443 26114 32030 32652 223 32788 30
1637046994937,29,0,28376 35443 26120 32034 32665 218 32786 29
1637046994937,30,0,28376 35443 26126 32038 32677 214 32783 29
1637046994979,31,0,28376 35443 26132 32041 32689 209 32780 28
1637046994979,32,0,28376 35443 26138 32044 32700 204 32777 27
1637046994979,33,0,28376 35443 26143 32048 32710 199 32774 26
1637046994979,34,0,28376 35443 26148 32050 32719 194 32771 26
1637046994980,35,0,28376 35443 26152 32052 32727 189 32768 25
1637046994981,36,0,28376 35443 26156 32054 32734 184 32766 25
1637046994980,37,0,28376 35443 26160 32056 32740 180 32763 24
1637046994981,38,17,28376 35443 26164 32057 32745 175 32760 24
1637046994980,39,1,28376 35443 26168 32059 32750 171 32757 23
1637046994981,40,30,28376 35443 26171 32060 32754 167 32755 23
1637046995023,41,79,28376 35443 26174 32062 32758 163 32753 23
1637046995023,42,0,28376 35443 26176 32063 32761 159 32751 22
1637046995023,43,3,28376 35443 26178 32063 32764 156 32751 22
1637046995024,44,0,28376 35443 26180 32064 32767 152 32750 22
1637046995024,45,0,28376 35443 26182 32065 32768 149 32750 22
1637046995024,46,0,28376 35443 26184 32066 32771 147 32751 21
1637046995025,47,0,28376 35443 26186 32067 32773 144 32752 21
1637046995025,48,0,28376 35443 26187 32067 32774 142 32754 21
1637046995025,49,0,28376 35443 26189 32068 32776 140 32756 21
1637046995025,50,0,28376 35443 26190 32069 32776 138 32759 21
1637046995026,51,0,28376 35443 26192 32071 32777 136 32761 21
1637046995026,52,0,28376 35443 26194 32072 32776 135 32764 20
1637046995026,53,0,28376 35443 26195 32073 32776 133 32768 20
1637046995098,54,17,28376 35443 26197 32073 32774 132 32770 20
1637046995098,55,1,28376 35443 26199 32074 32772 131 32773 20
1637046995098,56,10,28376 35443 26200 32075 32769 130 32777 20
1637046995100,57,79,28376 35443 26202 32076 32766 129 32780 19
1637046995100,58,0,28376 35443 26203 32076 32762 127 32783 19
1637046995100,59,4,28376 35443 26204 32077 32756 126 32786 19
1637046995158,60,0,28376 35443 26206 32078 32750 125 32789 19
1637046995158,61,0,28376 35443 26207 32079 32744 123 32791 18
1637046995158,62,0,28376 35443 26209 32081 32737 122 32793 18
1637046995160,63,0,28376 35443 26211 32082 32730 120 32795 18
1637046995160,0,111,28376 35443 26213 32083 32724 118 32797 17
1637046995160,1,65,28376 35443 26215 32084 32718 116 32798 17
1637046995160,2,177,28376 35443 26218 32085 32713 114 32798 17
1637046995160,3,25,28376 35443 26221 32086 32708 111 32799 17
1637046995160,4,250,28376 35443 26224 32087 32705 109 32798 16
1637046995160,5,139,28376 35443 26228 32090 32704 106 32798 16
1637046995162,6,85,28376 35443 26232 32092 32703 103 32796 15
1637046995162,7,1,28376 35443 26236 32095 32703 100 32795 15
1637046995162,8,30,28376 35443 26240 32098 32704 96 32793 15
1637046995162,9,77,28376 35443 26245 32101 32707 93 32790 14
1637046995162,10,0,28376 35443 26249 32104 32709 89 32788 14
1637046995162,11,1,28376 35443 26254 32108 32712 85 32785 14
1637046995163,12,0,28376 35443 26260 32112 32715 81 32781 13
1637046995163,13,0,28376 35443 26265 32116 32718 77 32778 13
1637046995163,14,0,28376 35443 26272 32119 32720 73 32774 13
1637046995164,15,2,28376 35443 26278 32123 32721 68 32770 12
1637046995164,16,98,28376 35443 26285 32126 32721 64 32767 12
1637046995164,17,97,28376 35443 26292 32130 32721 60 32763 12
1637046995164,18,49,28376 35443 26299 32134 32719 55 32759 12
1637046995165,19,25,28376 35443 26306 32138 32715 51 32756 12
1637046995165,20,58,28376 35443 26314 32142 32711 47 32752 12
1637046995165,21,156,28376 35443 26321 32146 32705 43 32749 11
1637046995166,22,85,28376 35443 26329 32150 32698 39 32747 11
1637046995166,23,1,28376 35443 26335 32154 32690 35 32744 11
1637046995166,24,30,28376 35443 26341 32158 32680 31 32742 11
1637046995203,25,77,28376 35443 26347 32162 32670 28 32740 11
1637046995203,26,0,28376 35443 26352 32166 32659 24 32739 12
1637046995203,27,2,28376 35443 26357 32169 32647 22 32737 12
1637046995205,28,0,28376 35443 26363 32173 32635 19 32736 12
1637046995205,29,0,28376 35443 26369 32176 32624 16 32734 12
1637046995205,30,0,28376 35443 26374 32179 32615 14 32733 12
1637046995207,31,0,28376 35443 26378 32183 32607 12 32733 13
1637046995207,32,0,28376 35443 26382 32186 32603 11 32732 13
1637046995207,33,0,28376 35443 26386 32189 32603 10 32733 13
1637046995207,34,0,28376 35443 26391 32192 32606 9 32733 14
1637046995248,35,0,28376 35443 26395 32195 32613 8 32735 14
1637046995248,36,0,28376 35443 26400 32197 32624 8 32737 14
1637046995248,37,0,28376 35443 26404 32200 32638 8 32741 15
1637046995250,38,17,28376 35443 26409 32202 32653 9 32745 15
1637046995250,39,1,28376 35443 26413 32204 32669 9 32750 15
1637046995250,40,30,28376 35443 26417 32207 32685 10 32756 16
1637046995250,41,79,28376 35443 26421 32209 32698 12 32763 16
1637046995250,42,0,28376 35443 26426 32212 32708 13 32770 16
1637046995250,43,3,28376 35443 26430 32214 32713 15 32778 17
1637046995252,44,0,28376 35443 26435 32216 32715 18 32786 17
1637046995252,45,0,28376 35443 26439 32219 32712 20 32794 18
1637046995252,46,0,28376 35443 26444 32222 32706 23 32802 18
1637046995289,47,0,28376 35443 26449 32224 32698 26 32809 18
1637046995289,48,0,28376 35443 26453 32227 32688 29 32816 19
1637046995289,49,0,28376 35443 26458 32229 32679 32 32822 19
1637046995289,50,0,28376 35443 26463 32232 32672 36 32827 19
1637046995289,51,0,28376 35443 26468 32234 32667 40 32831 20
1637046995289,52,0,28376 35443 26473 32237 32667 44 32833 20
1637046995289,53,0,28376 35443 26478 32240 32671 48 32835 20
1637046995289,54,17,28376 35443 26483 32243 32680 52 32836 21
1637046995289,55,1,28376 35443 26487 32246 32693 56 32835 21
1637046995289,56,10,28376 35443 26492 32249 32709 60 32835 21
1637046995289,57,79,28376 35443 26497 32252 32729 65 32833 22
1637046995289,58,0,28376 35443 26501 32255 32751 69 32832 22
1637046995289,59,4,28376 35443 26506 32258 32774 73 32830 22
1637046995339,60,0,28376 35443 26510 32260 32800 77 32828 23
1637046995339,61,0,28376 35443 26513 32262 32827 81 32826 23
1637046995339,62,0,28376 35443 26516 32264 32854 85 32825 23
1637046995341,63,0,28376 35443 26518 32265 32880 89 32822 23
1637046995342,0,111,28376 35443 26519 32265 32906 92 32820 24
1637046995341,1,65,28376 35443 26519 32264 32930 96 32817 24
1637046995342,2,177,28376 35443 26517 32262 32953 99 32814 24
1637046995341,3,25,28376 35443 26514 32258 32975 102 32811 25
1637046995342,4,250,28376 35443 26509 32254 32994 105 32807 25
1637046995341,5,139,28376 35443 26501 32247 33012 107 32803 25
1637046995384,6,85,28376 35443 26490 32240 33028 109 32799 26
1637046995384,7,1,28376 35443 26476 32230 33043 111 32795 26
1637046995384,8,30,28376 35443 26460 32220 33056 113 32790 27
1637046995385,9,77,28376 35443 26442 32208 33066 114 32786 27
1637046995386,10,0,28376 35443 26422 32195 33075 116 32782 28
1637046995385,11,1,28376 35443 26401 32181 33082 116 32778 28
1637046995386,12,0,28376 35443 26378 32167 33086 117 32774 29
1637046995385,13,0,28376 35443 26353 32152 33088 117 32771 29
1637046995386,14,0,28376 35443 26327 32136 33088 117 32768 30
1637046995387,15,2,28376 35443 26300 32120 33084 117 32764 31
1637046995387,16,98,28376 35443 26272 32104 33078 117 32760 32
1637046995387,17,97,28376 35443 26244 32087 33069 116 32756 33
1637046995387,18,49,28376 35443 26216 32071 33057 116 32753 33
1637046995428,19,25,28376 35443 26188 32056 33043 115 32749 34
1637046995428,20,58,28376 35443 26159 32040 33026 114 32746 35
1637046995428,21,156,28376 35443 26132 32025 33007 113 32743 36
1637046995430,22,85,28376 35443 26105 32010 32986 113 32740 37
1637046995430,23,1,28376 35443 26079 31996 32963 112 32739 38
1637046995430,24,30,28376 35443 26056 31982 32940 111 32738 39
1637046995431,25,77,28376 35443 26034 31968 32915 111 32738 40
1637046995431,26,0,28376 35443 26013 31956 32890 111 32738 40
1637046995431,27,2,28376 35443 25992 31944 32865 111 32740 41
1637046995474,28,0,28376 35443 25973 31933 32840 111 32742 42
1637046995474,29,0,28376 35443 25954 31922 32815 112 32745 43
1637046995474,30,0,28376 35443 25936 31912 32792 112 32748 43
1637046995475,31,0,28376 35443 25920 31903 32769 114 32752 44
1637046995476,32,0,28376 35443 25904 31895 32750 115 32756 44
1637046995475,33,0,28376 35443 25890 31888 32731 117 32760 45
1637046995476,34,0,28376 35443 25877 31881 32714 119 32764 45
1637046995475,35,0,28376 35443 25864 31875 32699 122 32768 45
1637046995476,36,0,28376 35443 25853 31870 32686 125 32771 45
1637046995475,37,0,28376 35443 25843 31866 32674 129 32775 45
1637046995477,38,17,28376 35443 25835 31862 32665 132 32778 45
1637046995477,39,1,28376 35443 25827 31859 32656 136 32780 45
1637046995477,40,30,28376 35443 25821 31857 32649 141 32782 44
1637046995534,41,79,28376 35443 25815 31855 32643 145 32782 44
1637046995534,42,0,28376 35443 25811 31853 32637 150 32783 43
1637046995534,43,3,28376 35443 25808 31852 32632 155 32782 43
1637046995536,44,0,28376 35443 25805 31851 32628 160 32781 42
1637046995537,45,0,28376 35443 25803 31851 32624 165 32779 41
1637046995537,46,0,28376 35443 25802 31851 32619 170 32777 40
1637046995536,47,0,28376 35443 25801 31851 32616 175 32774 39
1637046995537,48,0,28376 35443 25801 31852 32612 179 32771 38
1637046995537,49,0,28376 35443 25801 31853 32608 184 32768 37
1637046995536,50,0,28376 35443 25802 31854 32603 188 32765 36
1637046995537,51,0,28376 35443 25803 31855 32599 192 32761 35
1637046995537,52,0,28376 35443 25805 31856 32594 196 32757 34
1637046995536,53,0,28376 35443 25807 31858 32590 199 32754 32
1637046995539,54,17,28376 35443 25810 31859 32585 202 32751 31
1637046995539,55,1,28376 35443 25814 31861 32580 205 32748 30
1637046995539,56,10,28376 35443 25818 31864 32575 207 32746 28
1637046995579,57,79,28376 35443 25822 31866 32570 208 32744 27
1637046995579,58,0,28376 35443 25826 31868 32566 209 32743 26
1637046995579,59,4,28376 35443 25830 31871 32561 210 32742 24
1637046995580,60,0,28376 35443 25835 31874 32558 210 32742 23
1637046995580,61,0,28376 35443 25840 31877 32556 209 32742 22
1637046995580,62,0,28376 35443 25844 31880 32554 208 32742 20
1637046995580,63,0,28376 35443 25848 31883 32555 207 32743 19
1637046995580,0,111,28376 35443 25852 31886 32557 205 32744 18
1637046995580,1,65,28376 35443 25857 31890 32561 203 32745 17
1637046995580,2,177,28376 35443 25862 31893 32568 200 32746 16
1637046995623,3,25,28376 35443 25868 31897 32577 197 32747 15
1637046995623,4,250,28376 35443 25874 31900 32588 194 32748 14
1637046995623,5,139,28376 35443 25880 31903 32602 191 32749 13
1637046995625,6,85,28376 35443 25886 31906 32618 187 32750 12
1637046995625,7,1,28376 35443 25891 31909 32636 183 32751 11
1637046995625,8,30,28376 35443 25896 31911 32655 179 32752 10
1637046995626,9,77,28376 35443 25901 31914 32676 175 32753 10
1637046995626,10,0,28376 35443 25906 31916 32696 170 32754 9
1637046995626,11,1,28376 35443 25910 31918 32716 166 32755 9
1637046995627,12,0,28376 35443 25914 31920 32736 162 32756 8
1637046995627,13,0,28376 35443 25917 31922 32755 158 32756 8
1637046995627,14,0,28376 35443 25921 31924 32771 154 32757 8
1637046995669,15,2,28376 35443 25925 31925 32785 151 32758 7
1637046995669,16,90,28376 35443 25928 31927 32798 147 32758 7
1637046995669,17,97,28376 35443 25931 31928 32808 144 32758 7
1637046995669,18,48,28376 35443 25934 31929 32816 141 32758 7
1637046995671,19,25,28376 35443 25936 31931 32822 138 32757 7
1637046995672,20,58,28376 35443 25938 31932 32825 136 32757 8
1637046995673,21,171,28376 35443 25940 31933 32826 134 32756 8
1637046995671,22,85,28376 35443 25942 31934 32824 132 32754 8
1637046995672,23,1,28376 35443 25943 31935 32820 131 32752 8
1637046995673,24,30,28376 35443 25944 31936 32815 129 32750 9
1637046995671,25,77,28376 35443 25945 31938 32807 129 32748 9
1637046995672,26,0,28376 35443 25946 31939 32798 128 32746 10
1637046995673,27,2,28376 35443 25947 31941 32789 128 32743 10
1637046995729,28,0,28376 35443 25948 31942 32778 127 32740 11
1637046995729,29,0,28376 35443 25948 31942 32768 128 32737 11
1637046995729,30,0,28376 35443 25949 31943 32757 128 32735 12
1637046995730,31,0,28376 35443 25949 31944 32745 128 32732 13
1637046995731,32,0,28376 35443 25949 31944 32734 129 32729 13
1637046995730,33,0,28376 35443 25950 31944 32723 129 32727 14
1637046995731,34,0,28376 35443 25950 31944 32713 130 32724 14
1637046995730,35,0,28376 35443 25950 31945 32704 130 32722 15
1637046995731,36,0,28376 35443 25951 31945 32696 131 32721 15
1637046995730,37,0,28376 35443 25952 31945 32689 131 32719 16
1637046995733,38,17,28376 35443 25953 31946 32684 132 32718 16
1637046995733,39,1,28376 35443 25954 31946 32680 132 32718 17
1637046995733,40,30,28376 35443 25955 31947 32678 132 32718 17
1637046995788,41,79,28376 35443 25957 31948 32677 132 32718 18
1637046995788,42,0,28376 35443 25960 31949 32678 131 32718 18
1637046995788,43,3,28376 35443 25963 31951 32680 131 32719 18
1637046995790,44,0,28376 35443 25966 31954 32683 130 32720 19
1637046995791,45,0,28376 35443 25970 31956 32688 129 32721 19
1637046995790,46,0,28376 35443 25975 31959 32694 127 32723 19
1637046995791,47,0,28376 35443 25979 31963 32700 126 32724 19
1637046995790,48,0,28376 35443 25985 31966 32708 124 32726 20
1637046995791,49,0,28376 35443 25991 31970 32716 122 32727 20
1637046995790,50,0,28376 35443 25997 31975 32724 119 32729 20
1637046995792,51,0,28376 35443 26004 31979 32733 117 32731 20
1637046995793,52,0,28376 35443 26011 31984 32742 114 32733 20
1637046995792,53,0,28376 35443 26019 31989 32751 111 32734 21
1637046995793,54,17,28376 35443 26026 31994 32760 108 32736 21
1637046995792,55,1,28376 35443 26034 31998 32769 104 32737 21
1637046995793,56,10,28376 35443 26043 32003 32778 101 32739 21
1637046995834,57,79,28376 35443 26051 32008 32788 97 32740 22
1637046995834,58,0,28376 35443 26059 32012 32798 93 32742 22
1637046995834,59,4,28376 35443 26066 32017 32808 90 32744 22
1637046995836,60,0,28376 35443 26073 32021 32817 86 32745 23
1637046995837,61,0,28376 35443 26080 32026 32826 82 32747 23
1637046995836,62,0,28376 35443 26088 32030 32835 78 32748 24
1637046995837,63,0,28376 35443 26096 32035 32844 74 32750 24
1637046995836,0,111,28376 35443 26105 32040 32852 71 32752 25
1637046995837,1,65,28376 35443 26114 32045 32859 67 32753 25
1637046995836,2,177,28376 35443 26123 32050 32866 64 32755 26
1637046995838,3,25,28376 35443 26132 32055 32871 60 32756 26
1637046995838,4,250,28376 35443 26142 32060 32876 57 32758 27
1637046995838,5,139,28376 35443 26151 32065 32879 54 32760 28
1637046995878,6,85,28376 35443 26161 32071 32881 51 32762 28
1637046995878,7,1,28376 35443 26171 32076 32882 48 32764 29
1637046995878,8,30,28376 35443 26181 32082 32880 46 32765 30
1637046995880,9,77,28376 35443 26191 32088 32877 44 32767 30
1637046995880,10,0,28376 35443 26201 32094 32873 42 32768 31
1637046995880,11,1,28376 35443 26210 32100 32867 40 32770 32
1637046995881,12,0,28376 35443 26220 32105 32859 38 32771 33
1637046995881,13,0,28376 35443 26229 32111 32851 37 32773 33
1637046995881,14,0,28376 35443 26238 32116 32842 35 32774 34
1637046995940,15,2,28376 35443 26247 32121 32833 35 32775 34
1637046995940,16,90,28376 35443 26256 32126 32824 34 32777 35
1637046995940,17,97,28376 35443 26265 32132 32816 33 32778 36
1637046995940,18,48,28376 35443 26273 32137 32808 33 32779 36
1637046995943,19,25,28376 35443 26282 32142 32802 33 32779 36
1637046995943,20,64,28376 35443 26290 32146 32796 33 32780 37
1637046995944,21,171,28376 35443 26298 32151 32793 34 32780 37
1637046995945,22,85,28376 35443 26306 32156 32790 34 32781 37
1637046995943,23,1,28376 35443 26313 32160 32789 35 32781 37
1637046995943,24,30,28376 35443 26321 32165 32790 36 32781 37
1637046995944,25,77,28376 35443 26328 32169 32792 38 32781 37
1637046995945,26,0,28376 35443 26335 32172 32796 39 32781 37
1637046995943,27,2,28376 35443 26342 32176 32800 40 32780 37
1637046995943,28,0,28376 35443 26349 32179 32805 42 32780 36
1637046995944,29,0,28376 35443 26355 32183 32811 44 32781 36
1637046995945,30,0,28376 35443 26359 32186 32817 46 32781 35
1637046995984,31,0,28376 35443 26364 32189 32824 48 32782 34
1637046995984,32,0,28376 35443 26369 32192 32830 50 32782 34
1637046995984,33,0,28376 35443 26374 32195 32836 52 32783 33
1637046995984,34,0,28376 35443 26379 32198 32842 54 32784 32
1637046995986,35,0,28376 35443 26385 32201 32847 56 32785 31
1637046995987,36,0,28376 35443 26390 32205 32851 58 32786 30
1637046995987,37,0,28376 35443 26396 32208 32853 60 32788 29
1637046995986,38,17,28376 35443 26401 32211 32853 62 32789 28
1637046995987,39,1,28376 35443 26406 32213 32852 64 32789 26
1637046995987,40,30,28376 35443 26412 32216 32848 66 32790 25
1637046995986,41,79,28376 35443 26417 32219 32843 68 32791 24
1637046995987,42,0,28376 35443 26422 32222 32835 70 32791 23
1637046995987,43,3,28376 35443 26428 32224 32827 71 32791 21
1637046996029,44,0,28376 35443 26433 32227 32819 72 32791 20
1637046996029,45,0,28376 35443 26439 32230 32810 74 32791 19
1637046996029,46,0,28376 35443 26444 32233 32803 75 32791 17
1637046996031,47,0,28376 35443 26450 32236 32796 75 32791 16
1637046996031,48,0,28376 35443 26455 32239 32791 76 32791 15
1637046996031,49,0,28376 35443 26461 32242 32788 77 32792 14
1637046996031,50,0,28376 35443 26466 32245 32785 77 32792 13
1637046996073,51,0,28376 35443 26471 32248 32783 77 32793 12
1637046996073,52,0,28376 35443 26477 32252 32780 77 32794 11
1637046996073,53,0,28376 35443 26482 32255 32777 77 32796 10
1637046996075,54,17,28376 35443 26487 32258 32771 77 32797 9
1637046996075,55,1,28376 35443 26493 32261 32765 76 32799 8
1637046996075,56,10,28376 35443 26498 32264 32756 76 32801 7
1637046996075,57,79,28376 35443 26504 32267 32745 75 32802 7
1637046996075,58,0,28376 35443 26510 32271 32732 74 32803 6
1637046996075,59,4,28376 35443 26516 32275 32718 73 32803 6
1637046996077,60,0,28376 35443 26521 32278 32705 72 32803 6
1637046996077,61,0,28376 35443 26527 32282 32692 71 32803 5
1637046996077,62,0,28376 35443 26533 32286 32680 70 32802 5
1637046996077,63,0,28376 35443 26538 32290 32671 69 32800 5
1637046996077,0,111,28376 35443 26544 32294 32665 67 32798 5
1637046996077,1,65,28376 35443 26551 32298 32661 66 32796 6
1637046996077,2,177,28376 35443 26557 32302 32660 64 32795 6
1637046996164,3,26,28376 35443 26564 32307 32663 63 32793 6
1637046996164,4,0,28376 35443 26570 32311 32668 61 32792 7
1637046996164,5,139,28376 35443 26576 32316 32677 60 32791 7
1637046996165,6,85,28376 35443 26582 32320 32689 58 32792 8
1637046996165,7,1,28376 35443 26590 32325 32706 57 32793 8
1637046996165,8,30,28376 35443 26596 32329 32728 55 32796 9
1637046996165,9,77,28376 35443 26602 32333 32755 54 32800 10
1637046996165,10,0,28376 35443 26608 32337 32787 52 32805 11
1637046996165,11,1,28376 35443 26614 32341 32825 51 32811 11
1637046996167,12,0,28376 35443 26619 32343 32868 50 32818 12
1637046996167,13,0,28376 35443 26622 32345 32913 48 32825 13
1637046996167,14,0,28376 35443 26624 32346 32960 47 32832 14
1637046996168,15,2,28376 35443 26623 32345 33007 46 32839 15
1637046996168,16,90,28376 35443 26620 32343 33052 45 32846 16
1637046996168,17,97,28376 35443 26615 32339 33094 44 32853 17
1637046996168,18,48,28376 35443 26607 32333 33132 43 32859 18
1637046996169,19,25,28376 35443 26596 32325 33166 42 32865 19
1637046996169,20,64,28376 35443 26583 32315 33196 42 32870 20
1637046996169,21,171,28376 35443 26567 32303 33222 41 32874 21
1637046996170,22,85,28376 35443 26547 32290 33243 41 32878 22
1637046996170,23,1,28376 35443 26524 32276 33260 41 32882 23
1637046996170,24,30,28376 35443 26499 32260 33272 41 32884 24
1637046996171,25,77,28376 35443 26471 32243 33280 41 32887 25
